# x_original y_original y_fitted
2023.746300 8.016736e-22 -3.724655e-21
2023.842500 8.014840e-22 -3.655358e-21
2023.938800 8.012945e-22 -3.585964e-21
2024.035000 8.011050e-22 -3.516616e-21
2024.131300 8.009156e-22 -3.447173e-21
2024.227500 8.007263e-22 -3.377779e-21
2024.323700 8.005371e-22 -3.308361e-21
2024.420000 8.003479e-22 -3.238849e-21
2024.516200 8.001588e-22 -3.169388e-21
2024.612500 7.999698e-22 -3.099833e-21
2024.708700 7.997808e-22 -3.030331e-21
2024.805000 7.995920e-22 -2.960735e-21
2024.901200 7.994031e-22 -2.891193e-21
2024.997500 7.992144e-22 -2.821560e-21
2025.093700 7.990257e-22 -2.751981e-21
2025.189900 7.988371e-22 -2.682385e-21
2025.286200 7.986486e-22 -2.612699e-21
2025.382400 7.984602e-22 -2.543069e-21
2025.478700 7.982718e-22 -2.473351e-21
2025.574900 7.980835e-22 -2.403690e-21
2025.671200 7.978952e-22 -2.333942e-21
2025.767400 7.977070e-22 -2.264252e-21
2025.863600 7.975189e-22 -2.194550e-21
2025.959900 7.973309e-22 -2.124761e-21
2026.056100 7.971429e-22 -2.055033e-21
2026.152400 7.969551e-22 -1.985221e-21
2026.248600 7.967672e-22 -1.915470e-21
2026.344900 7.965795e-22 -1.845636e-21
2026.441100 7.963918e-22 -1.775865e-21
2026.537300 7.962042e-22 -1.706085e-21
2026.633600 7.960166e-22 -1.636223e-21
2026.729800 7.958292e-22 -1.566425e-21
2026.826100 7.956418e-22 -1.496548e-21
2026.922300 7.954545e-22 -1.426736e-21
2027.018600 7.952672e-22 -1.356845e-21
2027.114800 7.950800e-22 -1.287021e-21
2027.211000 7.948929e-22 -1.217192e-21
2027.307300 7.947058e-22 -1.147285e-21
2027.403500 7.945189e-22 -1.077447e-21
2027.499800 7.943320e-22 -1.007533e-21
2027.596000 7.941451e-22 -9.376889e-22
2027.692300 7.939583e-22 -8.677698e-22
2027.788500 7.937716e-22 -7.979216e-22
2027.884700 7.935850e-22 -7.280724e-22
2027.981000 7.933985e-22 -6.581500e-22
2028.077200 7.932120e-22 -5.883003e-22
2028.173500 7.930256e-22 -5.183788e-22
2028.269700 7.928392e-22 -4.485311e-22
2028.366000 7.926529e-22 -3.786126e-22
2028.462200 7.924667e-22 -3.087692e-22
2028.558500 7.922806e-22 -2.388562e-22
2028.654700 7.920945e-22 -1.690194e-22
2028.750900 7.919085e-22 -9.918685e-23
2028.847200 7.917226e-22 -2.928648e-23
2028.943400 7.915367e-22 4.053593e-23
2029.039700 7.913509e-22 1.104249e-22
2029.135900 7.911652e-22 1.802348e-22
2029.232200 7.909795e-22 2.501102e-22
2029.328400 7.907940e-22 3.199052e-22
2029.424600 7.906084e-22 3.896919e-22
2029.520900 7.904230e-22 4.595423e-22
2029.617100 7.902376e-22 5.293106e-22
2029.713400 7.900523e-22 5.991414e-22
2029.809600 7.898671e-22 6.688891e-22
2029.905900 7.896819e-22 7.386980e-22
2030.002100 7.894968e-22 8.084226e-22
2030.098300 7.893118e-22 8.781347e-22
2030.194600 7.891268e-22 9.479064e-22
2030.290800 7.889419e-22 1.017592e-21
2030.387100 7.887571e-22 1.087336e-21
2030.483300 7.885723e-22 1.156993e-21
2030.579600 7.883877e-22 1.226706e-21
2030.675800 7.882030e-22 1.296332e-21
2030.772000 7.880185e-22 1.365941e-21
2030.868300 7.878340e-22 1.435605e-21
2030.964500 7.876496e-22 1.505179e-21
2031.060800 7.874653e-22 1.574807e-21
2031.157000 7.872810e-22 1.644345e-21
2031.253300 7.870968e-22 1.713935e-21
2031.349500 7.869126e-22 1.783432e-21
2031.445700 7.867286e-22 1.852910e-21
2031.542000 7.865446e-22 1.922438e-21
2031.638200 7.863606e-22 1.991872e-21
2031.734500 7.861768e-22 2.061356e-21
2031.830700 7.859930e-22 2.130745e-21
2031.927000 7.858093e-22 2.200183e-21
2032.023200 7.856256e-22 2.269524e-21
2032.119500 7.854420e-22 2.338913e-21
2032.215700 7.852585e-22 2.408205e-21
2032.311900 7.850751e-22 2.477471e-21
2032.408200 7.848917e-22 2.546782e-21
2032.504400 7.847084e-22 2.615995e-21
2032.600700 7.845251e-22 2.685252e-21
2032.696900 7.843419e-22 2.754408e-21
2032.793200 7.841588e-22 2.823608e-21
2032.889400 7.839758e-22 2.892707e-21
2032.985600 7.837928e-22 2.961776e-21
2033.081900 7.836099e-22 3.030887e-21
2033.178100 7.834271e-22 3.099894e-21
2033.274400 7.832443e-22 3.168942e-21
2033.370600 7.830616e-22 3.237886e-21
2033.466900 7.828790e-22 3.306869e-21
2033.563100 7.826964e-22 3.375746e-21
2033.659300 7.825139e-22 3.444590e-21
2033.755600 7.823315e-22 3.513471e-21
2033.851800 7.821491e-22 3.582246e-21
2033.948100 7.819668e-22 3.651056e-21
2034.044300 7.817846e-22 3.719759e-21
2034.140600 7.816024e-22 3.788496e-21
2034.236800 7.814203e-22 3.857125e-21
2034.333000 7.812383e-22 3.925715e-21
2034.429300 7.810564e-22 3.994339e-21
2034.525500 7.808745e-22 4.062852e-21
2034.621800 7.806927e-22 4.131397e-21
2034.718000 7.805109e-22 4.199830e-21
2034.814300 7.803292e-22 4.268294e-21
2034.910500 7.801476e-22 4.336645e-21
2035.006800 7.799660e-22 4.405025e-21
2035.103000 7.797846e-22 4.473292e-21
2035.199200 7.796031e-22 4.541516e-21
2035.295500 7.794218e-22 4.609767e-21
2035.391700 7.792405e-22 4.677904e-21
2035.488000 7.790593e-22 4.746066e-21
2035.584200 7.788782e-22 4.814112e-21
2035.680500 7.786971e-22 4.882183e-21
2035.776700 7.785161e-22 4.950136e-21
2035.872900 7.783351e-22 5.018043e-21
2035.969200 7.781542e-22 5.085973e-21
2036.065400 7.779734e-22 5.153784e-21
2036.161700 7.777927e-22 5.221617e-21
2036.257900 7.776120e-22 5.289330e-21
2036.354200 7.774314e-22 5.357064e-21
2036.450400 7.772508e-22 5.424677e-21
2036.546600 7.770704e-22 5.492239e-21
2036.642900 7.768900e-22 5.559819e-21
2036.739100 7.767096e-22 5.627278e-21
2036.835400 7.765293e-22 5.694754e-21
2036.931600 7.763491e-22 5.762106e-21
2037.027900 7.761690e-22 5.829475e-21
2037.124100 7.759889e-22 5.896720e-21
2037.220300 7.758089e-22 5.963909e-21
2037.316600 7.756290e-22 6.031113e-21
2037.412800 7.754491e-22 6.098191e-21
2037.509100 7.752693e-22 6.165283e-21
2037.605300 7.750895e-22 6.232247e-21
2037.701600 7.749099e-22 6.299224e-21
2037.797800 7.747302e-22 6.366073e-21
2037.894000 7.745507e-22 6.432863e-21
2037.990300 7.743712e-22 6.499663e-21
2038.086500 7.741918e-22 6.566334e-21
2038.182800 7.740125e-22 6.633013e-21
2038.279000 7.738332e-22 6.699563e-21
2038.375300 7.736540e-22 6.766120e-21
2038.471500 7.734748e-22 6.832545e-21
2038.567800 7.732957e-22 6.898977e-21
2038.664000 7.731167e-22 6.965277e-21
2038.760200 7.729378e-22 7.031514e-21
2038.856500 7.727589e-22 7.097754e-21
2038.952700 7.725801e-22 7.163862e-21
2039.049000 7.724013e-22 7.229972e-21
2039.145200 7.722227e-22 7.295948e-21
2039.241500 7.720440e-22 7.361926e-21
2039.337700 7.718655e-22 7.427768e-21
2039.433900 7.716870e-22 7.493543e-21
2039.530200 7.715086e-22 7.559318e-21
2039.626400 7.713302e-22 7.624956e-21
2039.722700 7.711519e-22 7.690593e-21
2039.818900 7.709737e-22 7.756092e-21
2039.915200 7.707956e-22 7.821589e-21
2040.011400 7.706175e-22 7.886947e-21
2040.107600 7.704394e-22 7.952234e-21
2040.203900 7.702615e-22 8.017516e-21
2040.300100 7.700836e-22 8.082658e-21
2040.396400 7.699058e-22 8.147795e-21
2040.492600 7.697280e-22 8.212791e-21
2040.588900 7.695503e-22 8.277780e-21
2040.685100 7.693727e-22 8.342628e-21
2040.781300 7.691951e-22 8.407400e-21
2040.877600 7.690176e-22 8.472163e-21
2040.973800 7.688402e-22 8.536784e-21
2041.070100 7.686628e-22 8.601394e-21
2041.166300 7.684855e-22 8.665860e-21
2041.262600 7.683083e-22 8.730316e-21
2041.358800 7.681311e-22 8.794626e-21
2041.455000 7.679540e-22 8.858857e-21
2041.551300 7.677769e-22 8.923076e-21
2041.647500 7.676000e-22 8.987148e-21
2041.743800 7.674231e-22 9.051206e-21
2041.840000 7.672462e-22 9.115116e-21
2041.936300 7.670694e-22 9.179011e-21
2042.032500 7.668927e-22 9.242758e-21
2042.128800 7.667161e-22 9.306489e-21
2042.225000 7.665395e-22 9.370070e-21
2042.321200 7.663629e-22 9.433568e-21
2042.417500 7.661865e-22 9.497048e-21
2042.513700 7.660101e-22 9.560377e-21
2042.610000 7.658338e-22 9.623686e-21
2042.706200 7.656575e-22 9.686844e-21
2042.802500 7.654813e-22 9.749982e-21
2042.898700 7.653052e-22 9.812967e-21
2042.994900 7.651291e-22 9.875865e-21
2043.091200 7.649531e-22 9.938740e-21
2043.187400 7.647772e-22 1.000146e-20
2043.283700 7.646013e-22 1.006416e-20
2043.379900 7.644255e-22 1.012670e-20
2043.476200 7.642497e-22 1.018922e-20
2043.572400 7.640741e-22 1.025159e-20
2043.668600 7.638984e-22 1.031386e-20
2043.764900 7.637229e-22 1.037611e-20
2043.861100 7.635474e-22 1.043819e-20
2043.957400 7.633720e-22 1.050026e-20
2044.053600 7.631966e-22 1.056216e-20
2044.149900 7.630213e-22 1.062404e-20
2044.246100 7.628461e-22 1.068575e-20
2044.342300 7.626709e-22 1.074737e-20
2044.438600 7.624958e-22 1.080897e-20
2044.534800 7.623208e-22 1.087040e-20
2044.631100 7.621458e-22 1.093180e-20
2044.727300 7.619709e-22 1.099304e-20
2044.823600 7.617961e-22 1.105424e-20
2044.919800 7.616213e-22 1.111529e-20
2045.016100 7.614466e-22 1.117630e-20
2045.112300 7.612719e-22 1.123715e-20
2045.208500 7.610973e-22 1.129790e-20
2045.304800 7.609228e-22 1.135861e-20
2045.401000 7.607484e-22 1.141916e-20
2045.497300 7.605740e-22 1.147968e-20
2045.593500 7.603996e-22 1.154002e-20
2045.689800 7.602254e-22 1.160033e-20
2045.786000 7.600512e-22 1.166048e-20
2045.882200 7.598770e-22 1.172052e-20
2045.978500 7.597029e-22 1.178053e-20
2046.074700 7.595289e-22 1.184036e-20
2046.171000 7.593550e-22 1.190016e-20
2046.267200 7.591811e-22 1.195979e-20
2046.363500 7.590073e-22 1.201937e-20
2046.459700 7.588335e-22 1.207879e-20
2046.555900 7.586598e-22 1.213810e-20
2046.652200 7.584862e-22 1.219737e-20
2046.748400 7.583126e-22 1.225647e-20
2046.844700 7.581391e-22 1.231552e-20
2046.940900 7.579657e-22 1.237441e-20
2047.037200 7.577923e-22 1.243325e-20
2047.133400 7.576190e-22 1.249191e-20
2047.229600 7.574458e-22 1.255047e-20
2047.325900 7.572726e-22 1.260898e-20
2047.422100 7.570994e-22 1.266732e-20
2047.518400 7.569264e-22 1.272561e-20
2047.614600 7.567534e-22 1.278372e-20
2047.710900 7.565805e-22 1.284179e-20
2047.807100 7.564076e-22 1.289968e-20
2047.903300 7.562348e-22 1.295746e-20
2047.999600 7.560620e-22 1.301519e-20
2048.095800 7.558894e-22 1.307274e-20
2048.192100 7.557167e-22 1.313024e-20
2048.288300 7.555442e-22 1.318757e-20
2048.384600 7.553717e-22 1.324484e-20
2048.480800 7.551993e-22 1.330193e-20
2048.577100 7.550269e-22 1.335897e-20
2048.673300 7.548546e-22 1.341583e-20
2048.769500 7.546824e-22 1.347258e-20
2048.865800 7.545102e-22 1.352927e-20
2048.962000 7.543381e-22 1.358578e-20
2049.058300 7.541660e-22 1.364223e-20
2049.154500 7.539940e-22 1.369850e-20
2049.250800 7.538221e-22 1.375472e-20
2049.347000 7.536503e-22 1.381075e-20
2049.443200 7.534785e-22 1.386667e-20
2049.539500 7.533067e-22 1.392252e-20
2049.635700 7.531351e-22 1.397820e-20
2049.732000 7.529634e-22 1.403381e-20
2049.828200 7.527919e-22 1.408924e-20
2049.924500 7.526204e-22 1.414460e-20
2050.020700 7.524490e-22 1.419979e-20
2050.116900 7.522776e-22 1.425485e-20
2050.213200 7.521063e-22 1.430985e-20
2050.309400 7.519351e-22 1.436467e-20
2050.405700 7.517639e-22 1.441941e-20
2050.501900 7.515928e-22 1.447398e-20
2050.598200 7.514218e-22 1.452848e-20
2050.694400 7.512508e-22 1.458279e-20
2050.790600 7.510799e-22 1.463698e-20
2050.886900 7.509090e-22 1.469110e-20
2050.983100 7.507382e-22 1.474503e-20
2051.079400 7.505675e-22 1.479890e-20
2051.175600 7.503968e-22 1.485258e-20
2051.271900 7.502262e-22 1.490618e-20
2051.368100 7.500556e-22 1.495960e-20
2051.464400 7.498851e-22 1.501295e-20
2051.560600 7.497147e-22 1.506611e-20
2051.656800 7.495443e-22 1.511915e-20
2051.753100 7.493740e-22 1.517210e-20
2051.849300 7.492038e-22 1.522488e-20
2051.945600 7.490336e-22 1.527757e-20
2052.041800 7.488635e-22 1.533008e-20
2052.138100 7.486935e-22 1.538251e-20
2052.234300 7.485235e-22 1.543475e-20
2052.330500 7.483535e-22 1.548686e-20
2052.426800 7.481837e-22 1.553889e-20
2052.523000 7.480139e-22 1.559073e-20
2052.619300 7.478441e-22 1.564249e-20
2052.715500 7.476744e-22 1.569406e-20
2052.811800 7.475048e-22 1.574555e-20
2052.908000 7.473353e-22 1.579686e-20
2053.004200 7.471658e-22 1.584802e-20
2053.100500 7.469963e-22 1.589910e-20
2053.196700 7.468269e-22 1.595000e-20
2053.293000 7.466576e-22 1.600080e-20
2053.389200 7.464884e-22 1.605142e-20
2053.485500 7.463192e-22 1.610195e-20
2053.581700 7.461501e-22 1.615229e-20
2053.677900 7.459810e-22 1.620249e-20
2053.774200 7.458120e-22 1.625261e-20
2053.870400 7.456430e-22 1.630253e-20
2053.966700 7.454742e-22 1.635236e-20
2054.062900 7.453053e-22 1.640200e-20
2054.159200 7.451366e-22 1.645156e-20
2054.255400 7.449679e-22 1.650092e-20
2054.351600 7.447992e-22 1.655013e-20
2054.447900 7.446307e-22 1.659926e-20
2054.544100 7.444621e-22 1.664819e-20
2054.640400 7.442937e-22 1.669703e-20
2054.736600 7.441253e-22 1.674568e-20
2054.832900 7.439570e-22 1.679423e-20
2054.929100 7.437887e-22 1.684259e-20
2055.025400 7.436205e-22 1.689085e-20
2055.121600 7.434523e-22 1.693892e-20
2055.217800 7.432842e-22 1.698685e-20
2055.314100 7.431162e-22 1.703467e-20
2055.410300 7.429483e-22 1.708231e-20
2055.506600 7.427803e-22 1.712984e-20
2055.602800 7.426125e-22 1.717718e-20
2055.699100 7.424447e-22 1.722442e-20
2055.795300 7.422770e-22 1.727146e-20
2055.891500 7.421093e-22 1.731836e-20
2055.987800 7.419417e-22 1.736516e-20
2056.084000 7.417742e-22 1.741175e-20
2056.180300 7.416067e-22 1.745825e-20
2056.276500 7.414393e-22 1.750455e-20
2056.372800 7.412719e-22 1.755075e-20
2056.469000 7.411046e-22 1.759675e-20
2056.565200 7.409374e-22 1.764260e-20
2056.661500 7.407702e-22 1.768835e-20
2056.757700 7.406031e-22 1.773390e-20
2056.854000 7.404360e-22 1.777934e-20
2056.950200 7.402691e-22 1.782458e-20
2057.046500 7.401021e-22 1.786972e-20
2057.142700 7.399352e-22 1.791466e-20
2057.238900 7.397684e-22 1.795944e-20
2057.335200 7.396017e-22 1.800412e-20
2057.431400 7.394350e-22 1.804860e-20
2057.527700 7.392683e-22 1.809297e-20
2057.623900 7.391018e-22 1.813714e-20
2057.720200 7.389353e-22 1.818120e-20
2057.816400 7.387688e-22 1.822506e-20
2057.912600 7.386024e-22 1.826876e-20
2058.008900 7.384361e-22 1.831236e-20
2058.105100 7.382698e-22 1.835575e-20
2058.201400 7.381036e-22 1.839903e-20
2058.297600 7.379375e-22 1.844211e-20
2058.393900 7.377714e-22 1.848507e-20
2058.490100 7.376053e-22 1.852784e-20
2058.586400 7.374394e-22 1.857049e-20
2058.682600 7.372734e-22 1.861293e-20
2058.778800 7.371076e-22 1.865522e-20
2058.875100 7.369418e-22 1.869739e-20
2058.971300 7.367761e-22 1.873936e-20
2059.067600 7.366104e-22 1.878122e-20
2059.163800 7.364448e-22 1.882287e-20
2059.260100 7.362792e-22 1.886440e-20
2059.356300 7.361137e-22 1.890573e-20
2059.452500 7.359483e-22 1.894690e-20
2059.548800 7.357829e-22 1.898795e-20
2059.645000 7.356176e-22 1.902879e-20
2059.741300 7.354524e-22 1.906952e-20
2059.837500 7.352872e-22 1.911004e-20
2059.933800 7.351220e-22 1.915044e-20
2060.030000 7.349570e-22 1.919063e-20
2060.126200 7.347919e-22 1.923067e-20
2060.222500 7.346270e-22 1.927058e-20
2060.318700 7.344621e-22 1.931028e-20
2060.415000 7.342973e-22 1.934986e-20
2060.511200 7.341325e-22 1.938924e-20
2060.607500 7.339678e-22 1.942849e-20
2060.703700 7.338031e-22 1.946754e-20
2060.799900 7.336385e-22 1.950642e-20
2060.896200 7.334740e-22 1.954517e-20
2060.992400 7.333095e-22 1.958372e-20
2061.088700 7.331451e-22 1.962214e-20
2061.184900 7.329807e-22 1.966036e-20
2061.281200 7.328164e-22 1.969845e-20
2061.377400 7.326521e-22 1.973633e-20
2061.473700 7.324880e-22 1.977408e-20
2061.569900 7.323238e-22 1.981163e-20
2061.666100 7.321598e-22 1.984901e-20
2061.762400 7.319958e-22 1.988625e-20
2061.858600 7.318318e-22 1.992329e-20
2061.954900 7.316679e-22 1.996020e-20
2062.051100 7.315041e-22 1.999691e-20
2062.147400 7.313403e-22 2.003348e-20
2062.243600 7.311766e-22 2.006984e-20
2062.339800 7.310130e-22 2.010603e-20
2062.436100 7.308494e-22 2.014209e-20
2062.532300 7.306858e-22 2.017795e-20
2062.628600 7.305223e-22 2.021366e-20
2062.724800 7.303589e-22 2.024917e-20
2062.821100 7.301956e-22 2.028455e-20
2062.917300 7.300323e-22 2.031971e-20
2063.013500 7.298690e-22 2.035471e-20
2063.109800 7.297058e-22 2.038956e-20
2063.206000 7.295427e-22 2.042421e-20
2063.302300 7.293797e-22 2.045873e-20
2063.398500 7.292166e-22 2.049303e-20
2063.494800 7.290537e-22 2.052719e-20
2063.591000 7.288908e-22 2.056115e-20
2063.687200 7.287280e-22 2.059493e-20
2063.783500 7.285652e-22 2.062857e-20
2063.879700 7.284025e-22 2.066200e-20
2063.976000 7.282398e-22 2.069530e-20
2064.072200 7.280772e-22 2.072838e-20
2064.168500 7.279147e-22 2.076132e-20
2064.264700 7.277522e-22 2.079405e-20
2064.360900 7.275898e-22 2.082661e-20
2064.457200 7.274274e-22 2.085902e-20
2064.553400 7.272651e-22 2.089123e-20
2064.649700 7.271029e-22 2.092329e-20
2064.745900 7.269407e-22 2.095514e-20
2064.842200 7.267786e-22 2.098685e-20
2064.938400 7.266165e-22 2.101834e-20
2065.034700 7.264545e-22 2.104969e-20
2065.130900 7.262925e-22 2.108083e-20
2065.227100 7.261306e-22 2.111180e-20
2065.323400 7.259688e-22 2.114261e-20
2065.419600 7.258070e-22 2.117322e-20
2065.515900 7.256453e-22 2.120368e-20
2065.612100 7.254836e-22 2.123393e-20
2065.708400 7.253220e-22 2.126403e-20
2065.804600 7.251604e-22 2.129392e-20
2065.900800 7.249989e-22 2.132363e-20
2065.997100 7.248375e-22 2.135319e-20
2066.093300 7.246761e-22 2.138254e-20
2066.189600 7.245148e-22 2.141174e-20
2066.285800 7.243535e-22 2.144073e-20
2066.382100 7.241923e-22 2.146957e-20
2066.478300 7.240312e-22 2.149819e-20
2066.574500 7.238701e-22 2.152664e-20
2066.670800 7.237091e-22 2.155493e-20
2066.767000 7.235481e-22 2.158302e-20
2066.863300 7.233872e-22 2.161095e-20
2066.959500 7.232263e-22 2.163867e-20
2067.055800 7.230655e-22 2.166623e-20
2067.152000 7.229048e-22 2.169359e-20
2067.248200 7.227441e-22 2.172076e-20
2067.344500 7.225835e-22 2.174777e-20
2067.440700 7.224229e-22 2.177458e-20
2067.537000 7.222624e-22 2.180123e-20
2067.633200 7.221019e-22 2.182767e-20
2067.729500 7.219415e-22 2.185395e-20
2067.825700 7.217812e-22 2.188002e-20
2067.922000 7.216209e-22 2.190594e-20
2068.018200 7.214607e-22 2.193164e-20
2068.114400 7.213005e-22 2.195716e-20
2068.210700 7.211404e-22 2.198252e-20
2068.306900 7.209804e-22 2.200767e-20
2068.403200 7.208204e-22 2.203266e-20
2068.499400 7.206604e-22 2.205743e-20
2068.595700 7.205005e-22 2.208205e-20
2068.691900 7.203407e-22 2.210646e-20
2068.788100 7.201809e-22 2.213068e-20
2068.884400 7.200212e-22 2.215474e-20
2068.980600 7.198616e-22 2.217859e-20
2069.076900 7.197020e-22 2.220228e-20
2069.173100 7.195424e-22 2.222576e-20
2069.269400 7.193830e-22 2.224907e-20
2069.365600 7.192235e-22 2.227217e-20
2069.461800 7.190642e-22 2.229509e-20
2069.558100 7.189049e-22 2.231784e-20
2069.654300 7.187456e-22 2.234038e-20
2069.750600 7.185864e-22 2.236276e-20
2069.846800 7.184273e-22 2.238492e-20
2069.943100 7.182682e-22 2.240693e-20
2070.039300 7.181091e-22 2.242872e-20
2070.135500 7.179502e-22 2.245032e-20
2070.231800 7.177913e-22 2.247175e-20
2070.328000 7.176324e-22 2.249298e-20
2070.424300 7.174736e-22 2.251404e-20
2070.520500 7.173149e-22 2.253488e-20
2070.616800 7.171562e-22 2.255556e-20
2070.713000 7.169975e-22 2.257603e-20
2070.809200 7.168390e-22 2.259631e-20
2070.905500 7.166804e-22 2.261643e-20
2071.001700 7.165220e-22 2.263633e-20
2071.098000 7.163636e-22 2.265606e-20
2071.194200 7.162052e-22 2.267558e-20
2071.290500 7.160469e-22 2.269493e-20
2071.386700 7.158887e-22 2.271407e-20
2071.483000 7.157305e-22 2.273305e-20
2071.579200 7.155724e-22 2.275181e-20
2071.675400 7.154143e-22 2.277038e-20
2071.771700 7.152563e-22 2.278878e-20
2071.867900 7.150984e-22 2.280696e-20
2071.964200 7.149405e-22 2.282498e-20
2072.060400 7.147826e-22 2.284279e-20
2072.156700 7.146248e-22 2.286042e-20
2072.252900 7.144671e-22 2.287785e-20
2072.349100 7.143094e-22 2.289508e-20
2072.445400 7.141518e-22 2.291214e-20
2072.541600 7.139943e-22 2.292899e-20
2072.637900 7.138368e-22 2.294566e-20
2072.734100 7.136793e-22 2.296213e-20
2072.830400 7.135219e-22 2.297842e-20
2072.926600 7.133646e-22 2.299450e-20
2073.022800 7.132073e-22 2.301039e-20
2073.119100 7.130501e-22 2.302611e-20
2073.215300 7.128929e-22 2.304161e-20
2073.311600 7.127358e-22 2.305694e-20
2073.407800 7.125787e-22 2.307206e-20
2073.504100 7.124217e-22 2.308700e-20
2073.600300 7.122648e-22 2.310174e-20
2073.696500 7.121079e-22 2.311628e-20
2073.792800 7.119511e-22 2.313064e-20
2073.889000 7.117943e-22 2.314480e-20
2073.985300 7.116376e-22 2.315877e-20
2074.081500 7.114809e-22 2.317254e-20
2074.177800 7.113243e-22 2.318613e-20
2074.274000 7.111677e-22 2.319951e-20
2074.370200 7.110112e-22 2.321270e-20
2074.466500 7.108548e-22 2.322571e-20
2074.562700 7.106984e-22 2.323851e-20
2074.659000 7.105421e-22 2.325113e-20
2074.755200 7.103858e-22 2.326354e-20
2074.851500 7.102296e-22 2.327577e-20
2074.947700 7.100734e-22 2.328779e-20
2075.044000 7.099173e-22 2.329964e-20
2075.140200 7.097612e-22 2.331127e-20
2075.236400 7.096052e-22 2.332271e-20
2075.332700 7.094493e-22 2.333397e-20
2075.428900 7.092934e-22 2.334502e-20
2075.525200 7.091376e-22 2.335589e-20
2075.621400 7.089818e-22 2.336656e-20
2075.717700 7.088261e-22 2.337704e-20
2075.813900 7.086704e-22 2.338731e-20
2075.910100 7.085148e-22 2.339739e-20
2076.006400 7.083592e-22 2.340728e-20
2076.102600 7.082037e-22 2.341697e-20
2076.198900 7.080483e-22 2.342648e-20
2076.295100 7.078929e-22 2.343578e-20
2076.391400 7.077376e-22 2.344489e-20
2076.487600 7.075823e-22 2.345380e-20
2076.583800 7.074270e-22 2.346251e-20
2076.680100 7.072719e-22 2.347104e-20
2076.776300 7.071168e-22 2.347936e-20
2076.872600 7.069617e-22 2.348750e-20
2076.968800 7.068067e-22 2.349543e-20
2077.065100 7.066517e-22 2.350318e-20
2077.161300 7.064968e-22 2.351072e-20
2077.257500 7.063420e-22 2.351807e-20
2077.353800 7.061872e-22 2.352522e-20
2077.450000 7.060325e-22 2.353218e-20
2077.546300 7.058778e-22 2.353894e-20
2077.642500 7.057232e-22 2.354551e-20
2077.738800 7.055686e-22 2.355188e-20
2077.835000 7.054141e-22 2.355806e-20
2077.931300 7.052596e-22 2.356404e-20
2078.027500 7.051052e-22 2.356982e-20
2078.123700 7.049509e-22 2.357540e-20
2078.220000 7.047966e-22 2.358080e-20
2078.316200 7.046423e-22 2.358599e-20
2078.412500 7.044882e-22 2.359100e-20
2078.508700 7.043340e-22 2.359580e-20
2078.605000 7.041799e-22 2.360041e-20
2078.701200 7.040259e-22 2.360482e-20
2078.797400 7.038720e-22 2.360903e-20
2078.893700 7.037180e-22 2.361305e-20
2078.989900 7.035642e-22 2.361688e-20
2079.086200 7.034104e-22 2.362051e-20
2079.182400 7.032566e-22 2.362394e-20
2079.278700 7.031029e-22 2.362717e-20
2079.374900 7.029493e-22 2.363021e-20
2079.471100 7.027957e-22 2.363306e-20
2079.567400 7.026422e-22 2.363571e-20
2079.663600 7.024887e-22 2.363816e-20
2079.759900 7.023353e-22 2.364041e-20
2079.856100 7.021819e-22 2.364247e-20
2079.952400 7.020286e-22 2.364434e-20
2080.048600 7.018753e-22 2.364600e-20
2080.144800 7.017221e-22 2.364748e-20
2080.241100 7.015690e-22 2.364875e-20
2080.337300 7.014159e-22 2.364983e-20
2080.433600 7.012628e-22 2.365072e-20
2080.529800 7.011098e-22 2.365140e-20
2080.626100 7.009569e-22 2.365190e-20
2080.722300 7.008040e-22 2.365219e-20
2080.818500 7.006512e-22 2.365229e-20
2080.914800 7.004984e-22 2.365220e-20
2081.011000 7.003457e-22 2.365191e-20
2081.107300 7.001930e-22 2.365142e-20
2081.203500 7.000404e-22 2.365074e-20
2081.299800 6.998878e-22 2.364986e-20
2081.396000 6.997353e-22 2.364878e-20
2081.492300 6.995829e-22 2.364751e-20
2081.588500 6.994305e-22 2.364605e-20
2081.684700 6.992781e-22 2.364439e-20
2081.781000 6.991258e-22 2.364253e-20
2081.877200 6.989736e-22 2.364048e-20
2081.973500 6.988214e-22 2.363823e-20
2082.069700 6.986693e-22 2.363579e-20
2082.166000 6.985172e-22 2.363315e-20
2082.262200 6.983652e-22 2.363031e-20
2082.358400 6.982132e-22 2.362729e-20
2082.454700 6.980613e-22 2.362406e-20
2082.550900 6.979094e-22 2.362064e-20
2082.647200 6.977576e-22 2.361703e-20
2082.743400 6.976059e-22 2.361322e-20
2082.839700 6.974542e-22 2.360921e-20
2082.935900 6.973025e-22 2.360501e-20
2083.032100 6.971509e-22 2.360062e-20
2083.128400 6.969994e-22 2.359603e-20
2083.224600 6.968479e-22 2.359125e-20
2083.320900 6.966965e-22 2.358627e-20
2083.417100 6.965451e-22 2.358109e-20
2083.513400 6.963937e-22 2.357572e-20
2083.609600 6.962425e-22 2.357016e-20
2083.705800 6.960912e-22 2.356441e-20
2083.802100 6.959401e-22 2.355846e-20
2083.898300 6.957890e-22 2.355231e-20
2083.994600 6.956379e-22 2.354597e-20
2084.090800 6.954869e-22 2.353944e-20
2084.187100 6.953359e-22 2.353271e-20
2084.283300 6.951850e-22 2.352579e-20
2084.379600 6.950342e-22 2.351867e-20
2084.475800 6.948834e-22 2.351136e-20
2084.572000 6.947326e-22 2.350386e-20
